name_common,age,mlb_ID,player_ID,year_ID,team_ID,stint_ID,lg_ID,PA,G,Inn,runs_bat,runs_br,runs_dp,runs_field,runs_infield,runs_outfield,runs_catcher,runs_good_plays,runs_defense,runs_position,runs_position_p,runs_replacement,runs_above_rep,runs_above_avg,runs_above_avg_off,runs_above_avg_def,WAA,WAA_off,WAA_def,WAR,WAR_def,WAR_off,WAR_rep,salary,pitcher,teamRpG,oppRpG,oppRpPA_rep,oppRpG_rep,pyth_exponent,pyth_exponent_rep,waa_win_perc,waa_win_perc_off,waa_win_perc_def,waa_win_perc_rep,OPS_plus,TOB_lg,TB_lg
Jonathan Holder,25,656547,holdejo02,2018,NYY,1,AL,0,6,66.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.01,0.00,0.01,0.00,0.00,553850,Y,4.57865,4.57865,0.08136,4.57865,1.880,1.880,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Derek Holland,31,502706,hollade01,2018,SFG,1,NL,56,34,171.3,-11.47,0.15,-0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.10,8.38,0.05,-3.0,-3.0,-3.0,0.1,-0.35,-0.34,-0.02,-0.34,-0.02,-0.33,0.01,1750000,Y,4.23396,4.32337,0.07868,4.26984,1.844,1.846,0.4904,0.4904,0.5003,0.4943,-57.9721,17.140,21.401
Greg Holland,32,518813,hollagr01,2018,STL,1,NL,0,30,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,-0.02,0.00,-0.02,0.00,0.00,14000000,Y,4.32337,4.32337,0.07868,4.32337,1.849,1.849,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Greg Holland,32,518813,hollagr01,2018,WSN,2,NL,0,24,21.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,-0.02,0.00,-0.02,0.00,0.00,NULL,Y,4.32337,4.32337,0.07868,4.32337,1.849,1.849,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Matt Holliday,38,407812,hollima01,2018,COL,1,NL,65,25,102.0,2.41,-0.30,0.00,-4.00,0.00,1.00,0.00,0.00,-3.00,-0.57,0.00,2.11,0.7,-1.5,1.5,-3.6,-0.18,0.16,-0.40,0.03,-0.40,0.37,0.21,NULL,N,4.38497,4.32337,0.07868,4.23887,1.853,1.844,0.4938,0.5066,0.4849,0.4909,116.4579,22.614,23.696
Clay Holmes,25,605280,holmecl01,2018,PIT,1,NL,6,11,26.3,-1.58,0.11,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.92,0.00,-0.4,-0.4,-0.4,0.0,-0.04,-0.04,-0.01,-0.04,-0.01,-0.04,0.00,NULL,Y,4.29155,4.32337,0.07868,4.30564,1.847,1.848,0.4966,0.4966,0.5001,0.4981,-100.0000,1.929,2.458
Brock Holt,30,571788,holtbr01,2018,BOS,1,AL,367,109,762.3,5.49,-5.03,-0.07,-2.00,0.00,0.00,0.00,-1.00,-3.00,1.50,0.00,13.15,12.0,-1.1,1.9,-1.5,0.02,0.27,-0.03,1.27,-0.03,1.52,1.25,2225000,N,4.59599,4.57865,0.08136,4.45801,1.881,1.873,0.4990,0.5018,0.4986,0.4875,108.9274,118.835,136.072
J.J. Hoover,30,543331,hoovejj01,2018,MIL,1,NL,0,2,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,Y,4.32337,4.32337,0.07868,4.32337,1.849,1.849,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Rhys Hoskins,25,656555,hoskirh01,2018,PHI,1,NL,660,153,1315.0,21.47,-0.61,-0.27,-13.00,0.00,-6.00,0.00,-3.00,-22.00,-6.55,0.00,20.82,12.9,-8.0,14.0,-28.6,-1.09,1.35,-3.15,0.96,-3.15,3.40,2.05,552500,N,4.41513,4.32337,0.07868,4.18729,1.855,1.841,0.4945,0.5097,0.4802,0.4853,125.2738,217.140,234.806
Eric Hosmer,28,543333,hosmeer01,2018,SDP,1,NL,677,157,1378.0,-1.41,-2.71,2.13,1.00,2.00,0.00,0.00,3.00,6.00,-8.44,0.00,21.36,16.9,-4.4,-10.4,-2.4,-0.72,-1.24,-0.39,1.39,-0.39,0.87,2.11,21000000,N,4.25693,4.32337,0.07868,4.18729,1.845,1.841,0.4970,0.4929,0.4983,0.4853,100.0263,214.880,247.529
Adrian Houser,25,605288,housead01,2018,MIL,1,NL,0,7,13.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,NULL,Y,4.32337,4.32337,0.07868,4.32337,1.849,1.849,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Sam Howard,25,607572,howarsa01,2018,COL,1,NL,0,4,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,Y,4.32337,4.32337,0.07868,4.32337,1.849,1.849,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
James Hoyt,31,624586,hoytja01,2018,HOU,1,AL,0,0,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,NULL,4.57865,0.08136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0.000
Chih-Wei Hu,24,629496,huch02,2018,TBR,1,AL,0,0,13.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,NULL,4.57865,0.08136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0.000
Daniel Hudson,31,543339,hudsoda01,2018,LAD,1,NL,2,37,46.0,-0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,-0.2,-0.2,-0.2,0.0,-0.02,-0.02,-0.03,-0.02,-0.03,-0.02,0.00,NULL,Y,4.31742,4.32337,0.07868,4.32161,1.849,1.849,0.4994,0.4994,0.5000,0.4998,-100.0000,0.648,0.827
Dakota Hudson,23,641712,hudsoda02,2018,STL,1,NL,1,24,27.3,-0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,-0.1,-0.1,-0.1,0.0,-0.01,-0.01,-0.02,-0.01,-0.02,-0.01,0.00,NULL,Y,4.31878,4.32337,0.07868,4.32201,1.849,1.849,0.4995,0.4995,0.5000,0.4999,-100.0000,0.323,0.412
Joe Hudson,27,621529,hudsojo03,2018,LAA,1,AL,12,8,38.0,-1.45,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.43,-0.8,-1.2,-1.2,0.3,-0.12,-0.12,0.04,-0.08,0.04,-0.08,0.04,NULL,N,4.42865,4.57865,0.08136,4.52490,1.871,1.877,0.4844,0.4844,0.5035,0.4945,13.2597,3.794,4.955
Jared Hughes,32,453172,hugheja02,2018,CIN,1,NL,0,70,78.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,-0.05,0.00,-0.05,0.00,0.00,2125000,Y,4.32337,4.32337,0.07868,4.32337,1.849,1.849,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Phil Hughes,32,461833,hugheph01,2018,MIN,1,AL,0,1,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,Y,4.57865,4.57865,0.08136,4.57865,1.880,1.880,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Phil Hughes,32,461833,hugheph01,2018,SDP,2,NL,1,16,20.7,-0.26,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.1,0.1,0.1,0.0,0.01,0.01,-0.01,0.01,-0.01,0.01,0.00,13200000,Y,4.32837,4.32337,0.07868,4.32134,1.850,1.849,0.5005,0.5005,0.5000,0.4998,-100.0000,0.317,0.404
Nick Hundley,34,460026,hundlni01,2018,SFG,1,NL,305,96,651.0,-2.35,-0.02,-0.86,2.00,-1.00,0.00,-7.00,-1.00,-7.00,4.81,0.00,9.91,4.5,-5.4,1.6,-2.2,-0.69,0.11,-0.30,0.29,-0.30,1.09,0.98,2500000,N,4.33983,4.32337,0.07868,4.22011,1.850,1.843,0.4940,0.5018,0.4976,0.4889,94.9921,96.807,113.872
Tommy Hunter,31,488984,hunteto02,2018,PHI,1,NL,1,60,64.0,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,-0.1,-0.1,-0.1,0.0,-0.01,-0.01,-0.05,-0.01,-0.05,-0.01,0.00,9000000,Y,4.32137,4.32337,0.07868,4.32283,1.849,1.849,0.4998,0.4998,0.5000,0.4999,-100.0000,0.330,0.421
Drew Hutchison,27,571800,hutchdr01,2018,PHI,1,NL,4,10,21.3,0.21,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.62,0.00,0.8,0.8,0.8,0.0,0.09,0.09,-0.01,0.09,-0.01,0.09,0.00,3000000,Y,4.40637,4.32337,0.07868,4.31037,1.854,1.848,0.5088,0.5088,0.5001,0.4986,130.9844,1.318,1.262
Drew Hutchison,27,571800,hutchdr01,2018,TEX,2,AL,1,1,21.3,-0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,-0.1,-0.1,-0.1,0.0,-0.01,-0.01,0.00,-0.01,0.00,-0.01,0.00,NULL,Y,4.44865,4.57865,0.08136,4.54282,1.872,1.878,0.4865,0.4865,0.5000,0.4963,-100.0000,0.331,0.435
Chris Iannetta,35,455104,iannech01,2018,COL,1,NL,360,110,762.3,-7.40,-0.33,-2.27,-2.00,-2.00,0.00,-5.00,-2.00,-11.00,5.65,0.00,11.70,-3.7,-15.4,-4.4,-5.4,-1.76,-0.53,-0.64,-0.60,-0.64,0.63,1.16,3600000,N,4.28382,4.32337,0.07868,4.21701,1.847,1.843,0.4852,0.4958,0.4949,0.4885,85.3070,124.896,133.683
Jose Iglesias,28,578428,iglesjo01,2018,DET,1,AL,464,125,1064.3,-4.23,-0.12,0.08,4.00,0.00,0.00,0.00,-1.00,3.00,6.29,0.00,16.63,21.7,5.0,2.0,9.3,0.68,0.30,1.09,2.27,1.09,1.89,1.59,6275000,N,4.59481,4.57865,0.08136,4.44565,1.881,1.872,0.5041,0.5017,0.5076,0.4862,88.2865,148.719,182.347
Raisel Iglesias,28,628452,iglesra01,2018,CIN,1,NL,3,62,72.0,-0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.46,0.00,-0.3,-0.3,-0.3,0.0,-0.04,-0.04,-0.05,-0.04,-0.05,-0.04,0.00,5214286,Y,4.31788,4.32337,0.07868,4.32180,1.849,1.849,0.4994,0.4994,0.5000,0.4998,-100.0000,0.988,1.262
Ender Inciarte,27,542255,inciaen01,2018,ATL,1,NL,660,156,1341.0,-9.02,1.46,0.71,15.00,0.00,3.00,0.00,-1.00,17.00,3.71,0.00,21.23,35.1,13.9,-3.1,20.7,1.25,-0.47,2.11,3.34,2.11,1.62,2.09,4700000,N,4.30324,4.32337,0.07868,4.18729,1.848,1.841,0.5096,0.4978,0.5143,0.4853,89.7020,215.299,250.083
Gregory Infante,30,500872,infangr01,2018,CHW,1,AL,0,0,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,558000,Y,NULL,4.57865,0.08136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0.000
Austin Jackson,31,457706,jacksau01,2018,NYM,2,NL,210,57,434.3,-5.51,-1.83,-0.43,-5.00,0.00,1.00,0.00,0.00,-4.00,1.19,0.00,6.83,-3.8,-10.6,-6.6,-2.8,-1.21,-0.75,-0.34,-0.53,-0.34,-0.07,0.68,NULL,N,4.20793,4.32337,0.07868,4.20363,1.842,1.842,0.4801,0.4875,0.4948,0.4871,78.6251,66.381,79.556
Austin Jackson,31,457706,jacksau01,2018,SFG,1,NL,165,59,305.7,-5.30,-0.28,-0.43,-8.00,0.00,-1.00,0.00,0.00,-9.00,0.74,0.00,5.36,-8.9,-14.3,-5.3,-8.3,-1.58,-0.60,-0.91,-1.05,-0.91,-0.07,0.53,NULL,N,4.23405,4.32337,0.07868,4.23248,1.844,1.844,0.4743,0.4904,0.4852,0.4902,70.5131,52.371,60.166
Edwin Jackson,34,429719,jacksed01,2018,OAK,1,AL,2,1,92.0,-0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,-0.2,-0.2,-0.2,0.0,-0.02,-0.02,0.00,-0.02,0.00,-0.02,0.00,1500000,Y,4.34865,4.57865,0.08136,4.50699,1.866,1.876,0.4760,0.4760,0.5000,0.4926,-100.0000,0.630,0.822
Luke Jackson,26,592426,jackslu01,2018,ATL,1,NL,3,33,40.7,0.04,-0.09,-0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.46,0.00,0.2,0.2,0.2,0.0,0.02,0.02,-0.03,0.02,-0.03,0.02,0.00,NULL,Y,4.33003,4.32337,0.07868,4.32041,1.850,1.849,0.5007,0.5007,0.5000,0.4997,52.4390,0.656,0.419
Josh James,25,657624,jamesjo02,2018,HOU,1,AL,0,0,23.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,NULL,4.57865,0.08136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0.000
Travis Jankowski,27,608671,jankotr01,2018,SDP,1,NL,387,117,759.3,-3.07,3.89,-0.07,7.00,0.00,-3.00,0.00,-1.00,3.00,-2.91,0.00,12.58,13.4,0.8,-2.2,0.1,-0.05,-0.30,-0.08,1.19,-0.08,0.94,1.24,NULL,N,4.30491,4.32337,0.07868,4.21587,1.848,1.843,0.5008,0.4980,0.5001,0.4884,90.3887,122.199,140.119
Danny Jansen,23,643376,janseda01,2018,TOR,1,AL,95,31,225.0,1.90,0.74,-0.21,-1.00,0.00,0.00,-1.00,0.00,-2.00,1.48,0.00,3.40,5.3,1.9,3.9,-0.5,0.22,0.42,-0.02,0.54,-0.02,0.74,0.32,NULL,N,4.70478,4.57865,0.08136,4.46885,1.887,1.873,0.5062,0.5128,0.4983,0.4886,114.5066,30.039,33.445
Kenley Jansen,30,445276,janseke01,2018,LAD,1,NL,0,65,71.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,-0.05,0.00,-0.05,0.00,0.00,11333333,Y,4.32337,4.32337,0.07868,4.32337,1.849,1.849,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Jon Jay,33,445055,jayjo02,2018,ARI,2,NL,320,84,568.7,-11.61,-0.03,-0.07,4.00,0.00,-2.00,0.00,2.00,4.00,-1.99,0.00,10.40,0.7,-9.7,-13.7,2.0,-1.18,-1.55,0.16,-0.15,0.16,-0.52,1.03,3000000,N,4.16027,4.32337,0.07868,4.19956,1.839,1.842,0.4874,0.4823,0.5026,0.4866,67.5475,106.323,123.172
Jon Jay,33,445055,jayjo02,2018,KCR,1,AL,266,59,520.0,1.43,-1.99,-0.25,2.00,0.00,-2.00,0.00,0.00,0.00,-1.63,0.00,9.00,6.6,-2.4,-2.4,-1.6,-0.15,-0.20,-0.11,0.70,-0.11,0.65,0.85,NULL,N,4.53729,4.57865,0.08136,4.42616,1.877,1.871,0.4957,0.4957,0.4972,0.4842,103.5359,83.499,99.151
Jeremy Jeffress,30,502026,jeffrje01,2018,MIL,1,NL,0,68,76.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,-0.05,0.00,-0.05,0.00,0.00,1700000,Y,4.32337,4.32337,0.07868,4.32337,1.849,1.849,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Dan Jennings,31,543359,jennida01,2018,MIL,1,NL,3,65,64.3,0.94,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.46,0.00,1.6,1.6,1.6,0.0,0.17,0.17,-0.05,0.17,-0.05,0.17,0.00,NULL,Y,4.34783,4.32337,0.07868,4.32187,1.851,1.849,0.5026,0.5026,0.5000,0.4998,340.1471,0.988,1.262
Kevin Jepsen,33,448178,jepseke01,2018,TEX,1,AL,0,0,16.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,NULL,4.57865,0.08136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0.000
Williams Jerez,26,605301,jerezwi01,2018,LAA,1,AL,0,2,15.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,Y,4.57865,4.57865,0.08136,4.57865,1.880,1.880,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Jake Jewell,25,657228,jewelja01,2018,LAA,1,AL,0,0,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,NULL,4.57865,0.08136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0.000
Joe Jimenez,23,641729,jimenjo02,2018,DET,1,AL,0,2,62.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,547200,Y,4.57865,4.57865,0.08136,4.57865,1.880,1.880,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Brian Johnson,27,598271,johnsbr02,2018,BOS,1,AL,4,2,99.3,-0.36,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.62,0.00,0.1,0.1,0.1,0.0,0.01,0.01,0.00,0.01,0.00,0.01,0.00,548000,Y,4.60365,4.57865,0.08136,4.50699,1.881,1.876,0.5026,0.5026,0.5005,0.4926,36.1823,1.295,1.696
DJ Johnson,28,597113,johnsdj01,2018,COL,1,NL,0,7,6.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,NULL,Y,4.32337,4.32337,0.07868,4.32337,1.849,1.849,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Jim Johnson,35,462382,johnsji04,2018,LAA,1,AL,0,2,63.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5000000,Y,4.57865,4.57865,0.08136,4.57865,1.880,1.880,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Pierce Johnson,27,572955,johnspi01,2018,SFG,1,NL,1,35,43.7,-0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,-0.1,-0.1,-0.1,0.0,-0.01,-0.01,-0.03,-0.01,-0.03,-0.01,0.00,545000,Y,4.32023,4.32337,0.07868,4.32244,1.849,1.849,0.4997,0.4997,0.5000,0.4999,-100.0000,0.317,0.404
Sherman Johnson,27,582473,johnssh01,2018,LAA,1,AL,11,10,34.0,-2.36,-0.02,0.20,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.39,-1.8,-2.2,-2.2,0.0,-0.23,-0.23,0.01,-0.19,0.01,-0.19,0.04,NULL,N,4.35765,4.57865,0.08136,4.53924,1.867,1.877,0.4769,0.4769,0.4997,0.4959,-71.2478,3.478,4.129
Adam Jones,32,430945,jonesad01,2018,BAL,1,AL,613,145,1246.3,2.44,1.50,-2.65,-22.00,0.00,0.00,0.00,0.00,-22.00,0.67,0.00,21.97,1.9,-20.0,2.0,-21.3,-1.81,0.32,-2.00,0.28,-2.00,2.41,2.09,17333333,N,4.59217,4.57865,0.08136,4.42717,1.881,1.871,0.4860,0.5014,0.4851,0.4843,100.5244,193.831,239.482
JaCoby Jones,26,592444,jonesja07,2018,DET,1,AL,467,129,1055.3,-18.78,0.57,-0.91,16.00,0.00,2.00,0.00,5.00,23.00,-1.08,0.00,16.73,19.5,2.8,-20.2,21.9,0.47,-2.01,2.42,2.06,2.42,-0.42,1.59,549400,N,4.42206,4.57865,0.08136,4.44894,1.871,1.872,0.5023,0.4837,0.5177,0.4866,68.6334,150.332,181.081
Nate Jones,32,518858,jonesna01,2018,CHW,1,AL,0,3,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3950000,Y,4.57865,4.57865,0.08136,4.57865,1.880,1.880,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Ryder Jones,24,624507,jonesry01,2018,SFG,1,NL,8,5,14.0,1.98,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.26,2.2,1.9,1.9,-0.1,0.20,0.20,-0.01,0.23,-0.01,0.23,0.03,NULL,N,4.70137,4.32337,0.07868,4.27137,1.872,1.846,0.5391,0.5391,0.4983,0.4944,296.7945,2.539,3.230
Caleb Joseph,32,543376,josepca01,2018,BAL,1,AL,280,82,688.3,-14.51,-1.30,-0.03,0.00,1.00,0.00,3.00,-1.00,3.00,4.98,0.00,10.03,2.2,-7.9,-10.9,8.0,-0.72,-1.06,0.91,0.24,0.91,-0.10,0.96,1250000,N,4.44621,4.57865,0.08136,4.45630,1.872,1.873,0.4900,0.4863,0.5100,0.4873,58.1644,88.220,109.418
Corban Joseph,29,543377,josepco01,2018,BAL,1,AL,19,14,31.0,-1.33,0.01,0.20,-1.00,0.00,0.00,0.00,0.00,-1.00,-0.24,0.00,0.68,-1.7,-2.4,-1.4,-1.2,-0.23,-0.14,-0.11,-0.17,-0.11,-0.08,0.06,NULL,N,4.48151,4.57865,0.08136,4.53002,1.874,1.877,0.4827,0.4900,0.4909,0.4950,50.4990,6.008,7.432
Matthew Joyce,33,459964,joycema01,2018,OAK,1,AL,246,83,477.7,-2.70,-1.62,0.17,-1.00,0.00,1.00,0.00,-1.00,-1.00,-3.06,0.00,8.81,0.6,-8.2,-7.2,-4.1,-0.76,-0.70,-0.33,0.08,-0.33,0.14,0.84,6000000,N,4.49178,4.57865,0.08136,4.47245,1.875,1.874,0.4898,0.4910,0.4950,0.4890,88.2344,77.126,85.077
Aaron Judge,26,592450,judgeaa01,2018,NYY,1,AL,498,112,968.7,30.27,-0.49,-1.12,5.00,0.00,8.00,0.00,4.00,17.00,-5.15,0.00,17.08,57.6,40.5,23.5,11.9,4.31,2.47,1.35,5.93,1.35,4.09,1.62,622300,N,4.78856,4.57865,0.08136,4.42616,1.892,1.871,0.5369,0.5212,0.5110,0.4842,149.5662,158.713,172.056
Jakob Junis,25,596001,junisja01,2018,KCR,1,AL,2,2,177.0,-0.54,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,-0.2,-0.2,-0.2,0.0,-0.02,-0.02,0.00,-0.02,0.00,-0.02,0.00,554250,Y,4.45865,4.57865,0.08136,4.54282,1.873,1.878,0.4876,0.4876,0.5000,0.4963,-100.0000,0.637,0.833
Ariel Jurado,22,642558,juradar01,2018,TEX,1,AL,1,1,54.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.2,0.2,0.2,0.0,0.02,0.02,0.00,0.02,0.00,0.02,0.00,NULL,Y,4.72865,4.57865,0.08136,4.54282,1.888,1.878,0.5152,0.5152,0.5000,0.4963,NULL,0.000,0.000
Kevin Kaczmarski,26,664842,kaczmke01,2018,NYM,1,NL,5,4,6.0,-0.73,-0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.16,-1.0,-1.2,-1.2,0.0,-0.13,-0.13,0.00,-0.11,0.00,-0.11,0.02,NULL,N,4.03587,4.32337,0.07868,4.28274,1.832,1.847,0.4685,0.4685,0.4995,0.4956,-36.7089,1.580,1.607
Tommy Kahnle,28,592454,kahnlto01,2018,NYY,1,AL,0,2,23.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1312500,Y,4.57865,4.57865,0.08136,4.57865,1.880,1.880,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Jung Ho Kang,31,628356,kangju01,2018,PIT,1,NL,6,3,8.0,-0.12,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.20,0.0,-0.2,-0.2,0.0,-0.03,-0.03,0.00,-0.01,0.00,-0.01,0.02,3000000,N,4.24337,4.32337,0.07868,4.25837,1.844,1.845,0.4914,0.4914,0.5007,0.4930,85.0476,1.929,2.458
Keone Kela,25,605309,kelake01,2018,PIT,2,NL,0,15,15.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,NULL,Y,4.32337,4.32337,0.07868,4.32337,1.849,1.849,0.5000,0.5000,0.5000,0.5000,NULL,0.000,0.000
Keone Kela,25,605309,kelake01,2018,TEX,1,AL,0,0,36.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1200000,Y,NULL,4.57865,0.08136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0.000
Brad Keller,22,641745,kellebr01,2018,KCR,1,AL,3,3,140.3,-0.07,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.46,0.00,0.4,0.4,0.4,0.0,0.04,0.04,0.00,0.04,0.00,0.04,0.00,545000,Y,4.70865,4.57865,0.08136,4.54282,1.887,1.878,0.5132,0.5132,0.5003,0.4963,84.6025,0.956,1.250
Shawn Kelley,34,518875,kellesh01,2018,OAK,2,AL,0,0,16.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,NULL,4.57865,0.08136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0.000
