,name,college,lat,lng
4098,Terry Tyler,University of Detroit Mercy,42.4141556,-83.1379932
4099,Charlie Tyra,University of Louisville,38.2112014,-85.75897429999999
4100,Edwin Ubiles,Siena College,42.716635,-73.7523365
4101,Ekpe Udoh,Baylor University,31.5469132,-97.1210998
4102,Ime Udoka,Portland State University,45.5111471,-122.6834235
4105,Tyler Ulis,University of Kentucky,38.0306511,-84.5039697
4106,Wes Unseld,University of Louisville,38.2122761,-85.75850229999999
4107,Hal Uplinger,Long Island University,40.6912319,-73.98106589999999
4108,Kelvin Upshaw,University of Utah,40.7649368,-111.8421021
4109,Jarrod Uthoff,University of Iowa,41.6626963,-91.5548998
4110,Ben Uzoh,University of Tulsa,36.1520526,-95.94607529999999
4111,Stephen Vacendak,Duke University,36.0014258,-78.9382286
4113,Darnell Valentine,University of Kansas,38.9543439,-95.2557961
4114,Denzel Valentine,Michigan State University,42.701848,-84.4821719
4115,Ronnie Valentine,Old Dominion University,36.8841106,-76.304239
4116,John Vallely,"University of California, Los Angeles",34.068921,-118.4451811
4117,Dick Van Arsdale,Indiana University,39.1754487,-86.512627
4118,Tom Van Arsdale,Indiana University,39.1754487,-86.512627
4119,Butch Van Breda Kolff,New York University,40.72951339999999,-73.9964609
4120,Jan Van Breda Kolff,Vanderbilt University,36.1447034,-86.8026551
4121,Nick Van Exel,University of Cincinnati,39.1329219,-84.51495039999999
4122,Keith Van Horn,University of Utah,40.7649368,-111.8421021
4123,Norm Van Lier,Saint Francis University,40.50382,-78.6376191
4124,Dennis Van Zant,Azusa Pacific University,34.1300755,-117.8883593
4125,Gene Vance,University of Illinois at Urbana-Champaign,40.1019523,-88.2271615
4126,Logan Vander Velden,University of Wisconsin-Green Bay,44.531177,-87.9210686
4127,Ernie Vandeweghe,Colgate University,42.822465,-75.541671
4128,Kiki Vandeweghe,"University of California, Los Angeles",34.068921,-118.4451811
4129,Nick Vanos,Santa Clara University,37.3496418,-121.9389875
4130,David Vanterpool,St. Bonaventure University,42.0794875,-78.48427029999999
4131,Fred VanVleet,Wichita State University,37.7186367,-97.29414140000002
4134,Jarvis Varnado,Mississippi State University,33.4551742,-88.79437659999999
4135,Greivis Vasquez,University of Maryland,38.9869183,-76.9425543
4136,Chico Vaughn,Southern Illinois University,37.7100209,-89.2225941
4137,David Vaughn,Oral Roberts University,36.0507991,-95.9536715
4138,David Vaughn,University of Memphis,35.1187498,-89.9374928
4139,Jacque Vaughn,University of Kansas,38.9543439,-95.2557961
4140,Rashad Vaughn,"University of Nevada, Las Vegas",36.1085197,-115.1431709
4141,Virgil Vaughn,Western Kentucky University,36.983537,-86.4573752
4142,Loy Vaught,University of Michigan,42.2780436,-83.7382241
4143,Bob Verga,Duke University,36.0014258,-78.9382286
4144,Pete Verhoeven,"California State University, Fresno",36.8133631,-119.7460947
4148,Charlie Villanueva,University of Connecticut,41.8077414,-72.2539805
4149,Jay Vincent,Michigan State University,42.701848,-84.4821719
4150,Sam Vincent,Michigan State University,42.701848,-84.4821719
4152,Fred Vinson,Georgia Institute of Technology,33.7756178,-84.39628499999999
4153,Claude Virden,Murray State University,36.6163842,-88.3214979
4154,Gary Voce,University of Notre Dame,41.7055716,-86.2353388
4155,Floyd Volker,University of Wyoming,41.3148754,-105.5665744
4157,Whitey Von Nieda,Pennsylvania State University,40.7982133,-77.8599084
4158,Noah Vonleh,Indiana University,39.1754487,-86.512627
4159,Jake Voskuhl,University of Connecticut,41.8077414,-72.2539805
4160,Danny Vranes,University of Utah,40.7649368,-111.8421021
4163,Brett Vroman,"University of Nevada, Las Vegas",36.1085197,-115.1431709
4164,Jackson Vroman,Iowa State University,42.0266187,-93.6464654
4165,Nikola Vucevic,University of Southern California,34.0223519,-118.285117
4167,Dwyane Wade,Marquette University,43.0388337,-87.92856669999999
4168,Mark Wade,"University of Nevada, Las Vegas",36.1085197,-115.1431709
4169,Von Wafer,Florida State University,30.4418778,-84.2984889
4170,Clint Wager,Saint Mary's University of Minnesota,44.0447724,-91.69578369999999
4171,Dajuan Wagner,University of Memphis,35.1187498,-89.9374928
4172,Danny Wagner,University of Texas at Austin,30.2849185,-97.7340567
4173,Milt Wagner,University of Louisville,38.2122761,-85.75850229999999
4174,Phillip Wagner,Georgia Institute of Technology,33.7756178,-84.39628499999999
4175,Dion Waiters,Syracuse University,43.0391534,-76.1351158
4176,Granville Waiters,Ohio State University,40.0068363,-83.0306222
4177,Andre Wakefield,Loyola University of Chicago,41.9987765,-87.6582585
4178,Neal Walk,University of Florida,29.6436325,-82.3549302
4179,Andy Walker,Niagara University,43.1369816,-79.0349955
4180,Antoine Walker,University of Kentucky,38.0306511,-84.5039697
4181,Brady Walker,Brigham Young University,40.2518435,-111.6493156
4182,Chet Walker,Bradley University,40.6977743,-89.6153484
4183,Darrell Walker,University of Arkansas,36.0686895,-94.1748471
4184,Foots Walker,State University of West Georgia,33.5718249,-85.1032441
4185,Henry Walker,Kansas State University,39.1974437,-96.5847249
4186,Horace Walker,Michigan State University,42.701848,-84.4821719
4187,Jimmy Walker,Providence College,41.8440925,-71.4381653
4188,Kemba Walker,University of Connecticut,41.8077414,-72.2539805
4189,Kenny Walker,University of Kentucky,38.0306511,-84.5039697
4190,Phil Walker,Millersville University of Pennsylvania,39.9987943,-76.3527392
4191,Samaki Walker,University of Louisville,38.2112014,-85.75897429999999
4192,Wally Walker,University of Virginia,38.0335529,-78.5079772
4193,John Wall,University of Kentucky,38.0306511,-84.5039697
4194,Ben Wallace,Virginia Union University,37.5626214,-77.4513784
4195,Gerald Wallace,University of Alabama,33.2140233,-87.5391418
4196,John Wallace,Syracuse University,43.0391534,-76.1351158
4197,Rasheed Wallace,University of North Carolina,35.9049122,-79.0469134
4198,Red Wallace,University of Scranton,41.40666299999999,-75.6586032
4199,Dwight Waller,Tennessee State University,36.1668224,-86.8275815
4200,Jamie Waller,Virginia Union University,37.5626214,-77.4513784
4201,Taurean Waller-Prince,Baylor University,31.5469132,-97.1210998
4202,Jim Walsh,Stanford University,37.4274745,-122.169719
4203,Matt Walsh,University of Florida,29.6436325,-82.3549302
4204,Rex Walters,University of Kansas,38.9543439,-95.2557961
4205,Paul Walther,University of Tennessee,35.9544013,-83.92945639999999
4207,Bill Walton,"University of California, Los Angeles",34.068921,-118.4451811
4208,Derrick Walton,University of Michigan,42.2780436,-83.7382241
4209,Lloyd Walton,Marquette University,43.0388337,-87.92856669999999
4210,Luke Walton,University of Arizona,32.2318851,-110.9501094
4211,Bobby Wanzer,Seton Hall University,40.7433773,-74.2465446
4212,Perry Warbington,Georgia Southern University,32.42054890000001,-81.78653469999999
4213,Charlie Ward,Florida State University,30.4418778,-84.2984889
4214,Gerry Ward,Boston College,42.3355488,-71.16849450000001
4215,Henry Ward,Jackson State University,32.2968851,-90.2064252
4216,Casper Ware,"California State University, Long Beach",33.7838235,-118.1140904
4217,Jim Ware,Oklahoma City University,35.495481,-97.54101109999999
4218,Ben Warley,Tennessee State University,36.1668224,-86.8275815
4219,Bob Warlick,Pepperdine University,34.0414045,-118.7095814
4220,Cornell Warner,Jackson State University,32.2968851,-90.2064252
4221,Bob Warren,Vanderbilt University,36.1447034,-86.8026551
4222,John Warren,St. John's University,40.7220627,-73.79421119999999
4223,T.J. Warren,North Carolina State University,35.7846633,-78.6820946
4224,Willie Warren,University of Oklahoma,35.2058936,-97.4457137
4225,Bryan Warrick,Saint Joseph's University,39.9951217,-75.23993279999999
4226,Hakim Warrick,Syracuse University,43.0391534,-76.1351158
4227,Chris Washburn,North Carolina State University,35.7846633,-78.6820946
4228,Bobby Washington,Eastern Kentucky University,37.7353214,-84.298672
4229,Darius Washington,University of Memphis,35.1187498,-89.9374928
4230,Donald Washington,University of North Carolina,35.9049122,-79.0469134
4231,Duane Washington,Middle Tennessee State University,35.8486105,-86.3648813
4232,Eric Washington,University of Alabama,33.2140233,-87.5391418
4233,Jim Washington,Villanova University,40.0378952,-75.34333149999999
4234,Kermit Washington,American University,38.9374948,-77.08880289999999
4235,Pearl Washington,Syracuse University,43.0391534,-76.1351158
4236,Richard Washington,"University of California, Los Angeles",34.068921,-118.4451811
4237,Stan Washington,University of San Diego,32.7719191,-117.188213
4238,Trooper Washington,Cheyney University of Pennsylvania,39.933361,-75.5294669
4239,Wilson Washington,Old Dominion University,36.8841106,-76.304239
4240,Darryl Watkins,Syracuse University,43.0391534,-76.1351158
4241,Bobby Watson,University of Kentucky,38.0306511,-84.5039697
4242,C.J. Watson,University of Tennessee,35.9544013,-83.92945639999999
4243,Earl Watson,"University of California, Los Angeles",34.068921,-118.4451811
4244,Jamie Watson,University of South Carolina,33.9937575,-81.0299186
4245,Ron Watts,Wake Forest University,36.1355052,-80.2791958
4246,Samuel Watts,Florida Agricultural and Mechanical University,30.4268567,-84.2851312
4247,Slick Watts,Xavier University of Louisiana,29.9641088,-90.107647
4248,Maalik Wayns,Villanova University,40.0378952,-75.34333149999999
4249,David Wear,"University of California, Los Angeles",34.068921,-118.4451811
4250,Travis Wear,"University of California, Los Angeles",34.068921,-118.4451811
4251,Clarence Weatherspoon,University of Southern Mississippi,31.3298668,-89.33345349999999
4252,Nick Weatherspoon,University of Illinois at Urbana-Champaign,40.1019523,-88.2271615
4253,Kyle Weaver,Washington State University,46.7319225,-117.1542121
4254,Jeff Webb,Kansas State University,39.1974437,-96.5847249
4255,Marcus Webb,University of Alabama,33.2140233,-87.5391418
4256,Spud Webb,North Carolina State University,35.7846633,-78.6820946
4257,Chris Webber,University of Michigan,42.2780436,-83.7382241
4258,Briante Weber,Virginia Commonwealth University,37.5483122,-77.4526805
4259,Jake Weber,Purdue University,40.4237054,-86.92119459999999
4260,Elnardo Webster,Saint Peter's College,40.7272231,-74.0715029
4261,Jeff Webster,University of Oklahoma,35.2058936,-97.4457137
4263,Marvin Webster,Morgan State University,39.3437959,-76.5843847
4264,Scott Wedman,University of Colorado,40.00758099999999,-105.2659417
4265,Sonny Weems,University of Arkansas,36.0686895,-94.1748471
4266,Dick Wehr,Rice University,29.7173941,-95.40183119999999
4267,Brant Weidner,College of William & Mary,37.2726983,-76.71366189999999
4268,Bob Weiss,Pennsylvania State University,40.7982133,-77.8599084
4269,Rick Weitzman,Northeastern University,42.3398067,-71.0891717
4270,Bonzi Wells,Ball State University,40.2049604,-85.40628459999999
4271,Bubba Wells,Austin Peay State University,36.53498,-87.3548855
4272,Owen Wells,University of Detroit Mercy,42.4141556,-83.1379932
4273,Ralph Wells,Northwestern University,42.0564594,-87.67526699999999
4274,Chris Welp,University of Washington,47.6912794,-122.3176141
4276,Bill Wennington,St. John's University,40.7220627,-73.79421119999999
4277,Matt Wenstrom,University of North Carolina,35.9049122,-79.0469134
4278,Robert Werdann,St. John's University,40.7220627,-73.79421119999999
4279,Ray Wertis,St. John's University,40.7220627,-73.79421119999999
4280,David Wesley,Baylor University,31.5469132,-97.1210998
4281,Walt Wesley,University of Kansas,38.9543439,-95.2557961
4282,David West,Xavier University,39.149448,-84.47363740000002
4283,Delonte West,Saint Joseph's University,39.9951217,-75.23993279999999
4284,Doug West,Villanova University,40.0378952,-75.34333149999999
4285,Jerry West,West Virginia University,39.6480359,-79.9697147
4286,Mario West,Georgia Institute of Technology,33.7756178,-84.39628499999999
4287,Mark West,Old Dominion University,36.8841106,-76.304239
4288,Roland West,University of Cincinnati,39.1329219,-84.51495039999999
4289,Dexter Westbrook,Providence College,41.8440925,-71.4381653
4290,Russell Westbrook,"University of California, Los Angeles",34.068921,-118.4451811
4291,Paul Westphal,University of Southern California,34.0223519,-118.285117
4292,John Wetzel,Virginia Polytechnic Institute and State University,37.22838429999999,-80.42341669999999
4293,Robert Whaley,Walsh University,40.873658,-81.36965599999999
4294,Ennis Whatley,University of Alabama,33.2140233,-87.5391418
4295,DeJuan Wheat,University of Louisville,38.2112014,-85.75897429999999
4296,Clinton Wheeler,William Paterson University,40.9477325,-74.19731089999999
4297,Tyson Wheeler,University of Rhode Island,41.4860647,-71.5308537
4298,Skippy Whitaker,University of Kentucky,38.0306511,-84.5039697
4299,D.J. White,Indiana University,39.1754487,-86.512627
4300,Derrick White,University of Colorado,40.00758099999999,-105.2659417
4301,Eric White,Pepperdine University,34.0414045,-118.7095814
4302,Herb White,University of Georgia,33.9480053,-83.3773221
4303,Hubie White,Villanova University,40.0378952,-75.34333149999999
4304,Jahidi White,Georgetown University,38.9076089,-77.07225849999999
4305,James White,University of Cincinnati,39.1329219,-84.51495039999999
4306,Jo Jo White,University of Kansas,38.9543439,-95.2557961
4307,Okaro White,Florida State University,30.4418778,-84.2984889
4308,Randy White,Louisiana Tech University,32.5282644,-92.6499298
4309,Rodney White,University of North Carolina at Charlotte,35.3070929,-80.735164
4310,Rory White,University of South Alabama,30.6959406,-88.184236
4311,Royce White,Iowa State University,42.0266187,-93.6464654
4312,Rudy White,Arizona State University,33.4242399,-111.9280527
4313,Tony White,University of Tennessee,35.9544013,-83.92945639999999
4314,Willie White,University of Tennessee at Chattanooga,35.0458509,-85.2953072
4315,Isaiah Whitehead,Seton Hall University,40.7433773,-74.2465446
4316,Jerome Whitehead,Marquette University,43.0388337,-87.92856669999999
4317,Donald Whiteside,Northern Illinois University,41.934233,-88.774069
4318,Hassan Whiteside,Marshall University,38.4235252,-82.42641449999999
4319,Dwayne Whitfield,Jackson State University,32.2968851,-90.2064252
4320,Chris Whitney,Clemson University,34.6738437,-82.8368654
4321,Hank Whitney,Iowa State University,42.0266187,-93.6464654
4322,Hawkeye Whitney,North Carolina State University,35.7846633,-78.6820946
4323,Shayne Whittington,Western Michigan University,42.2826709,-85.6146739
4324,Sidney Wicks,"University of California, Los Angeles",34.068921,-118.4451811
4325,Ron Widby,University of Tennessee,35.9544013,-83.92945639999999
4326,Murray Wier,University of Iowa,41.6626963,-91.5548998
4327,Bob Wiesenhahn,University of Cincinnati,39.1329219,-84.51495039999999
4328,Andrew Wiggins,University of Kansas,38.9543439,-95.2557961
4329,Mitchell Wiggins,Florida State University,30.4418778,-84.2984889
4330,Ken Wilburn,Central State University,39.7151376,-83.87734669999999
4331,C.J. Wilcox,University of Washington,47.6912794,-122.3176141
4332,Chris Wilcox,University of Maryland,38.9869183,-76.9425543
4333,D.C. Wilcutt,Saint Louis University,38.6346955,-90.23405869999999
4334,Gene Wiley,Wichita State University,37.7186367,-97.29414140000002
4335,Jacob Wiley,Eastern Washington University,47.4910283,-117.5862361
4336,Michael Wiley,"California State University, Long Beach",33.7838235,-118.1140904
4337,Morlon Wiley,"California State University, Long Beach",33.7838235,-118.1140904
4338,Win Wilfong,University of Memphis,35.1187498,-89.9374928
4339,Lenny Wilkens,Providence College,41.8440925,-71.4381653
4340,Bob Wilkerson,Indiana University,39.1754487,-86.512627
